wave	rownum	serial	area	lr8dist	lr8mes	lr7dist	lr7mes	lr6dist	lr6mes	lr5dist	lr5mes	lr4dist	lr4mes	lr3dist	lr3mes	lr2dist	lr2mes	lr1dist	lr1mes	ll1mes	ll1dist	ll2mes	ll2dist	ll3mes	ll3dist	ll4mes	ll4dist	ll5mes	ll5dist	ll6mes	ll6dist	ll7mes	ll7dist	ll8mes	ll8dist
2	37	61166K	66	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61169N	66	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61170P	66	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
2	37	61171Q	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61172R	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61173S	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61174T	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61175V	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61176W	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-
2	37	61177X	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61178Y	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61179Z	71	1	1	1	1	-	-	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	-	-	-	-	1	1
2	37	61181B	71	-	-	-	-	-	-	0	0	1	1	0	0	1	1	-	-	2	0	0	1	1	1	0	1	-	-	-	-	-	-	-	-
2	37	61182C	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61183D	71	1	1	2	2	3	2	1	1	1	1	2	2	3	3	3	2	1	1	1	1	2	1	-	-	-	-	3	3	1	1	2	1
2	37	61184E	71	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61185F	71	-	-	1	1	2	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	-	-	2	2	1	2
2	37	61186G	71	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61187H	71	-	-	-	-	-	-	-	-	0	0	0	0	0	1	1	0	1	0	1	0	1	0	2	1	-	-	-	-	-	-	-	-
2	37	61188J	74	-	-	-	-	-	-	-	-	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	-	-	-	-	-	-	9	9
2	37	61189K	74	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-
2	37	61190L	74	1	1	1	1	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	0	1
2	37	61192N	74	-	-	0	0	-	-	1	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	1	1	0	0	-	-	-	-	3	3
2	37	61193P	74	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61194Q	74	-	-	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	1	0	1	-	-
2	37	61195R	74	-	-	-	-	-	-	3	3	3	3	1	1	1	1	3	3	3	3	3	3	3	2	1	3	-	-	-	-	-	-	-	-
2	37	61196S	79	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61197T	79	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61198V	79	-	-	-	-	-	-	2	0	2	1	0	0	3	2	2	1	0	2	2	1	1	0	1	0	0	0	-	-	-	-	-	-
2	37	61199W	79	-	-	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	-	-	1	1	0	0	-	-
2	37	61200X	79	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	61201Y	79	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62202L	7	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62203M	7	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62204N	10	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62205P	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62206Q	15	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62207R	23	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-	-	-	2	2	-	-	3	2	1	1	-	-	-	-
2	37	62208S	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62209T	23	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62210V	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62211W	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62212X	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62213Y	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62214Z	26	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62215A	31	-	-	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-
2	37	62216B	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62217C	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62218D	31	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62219E	31	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62220F	39	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62221G	42	-	-	-	-	 	 	 	 	 	 	 	 	-	-	-	-	-	-	-	-	-	-	 	 	 	 	-	-	-	-	-	-
2	37	62222H	42	-	-	-	-	-	-	-	-	-	-	0	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	37	62223J	42	-	-	-	-	-	-	-	-	-	-	0	0	0	0	1	0	0	0	-	-	1	1	-	-	-	-	-	-	-	-	0	0
2	37	62224K	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62225L	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62226M	47	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62227N	55	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62228P	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62229Q	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62230R	74	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62231S	74	1	1	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	-	-
2	37	62232T	79	1	1	-	-	-	-	-	-	0	1	1	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	-	-	-	-	1	0
2	37	62233V	2	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62235X	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62236Y	18	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	-	-	-	-	-	-	-	-
2	37	62237Z	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62238A	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62240C	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62241D	58	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62242E	74	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62243F	39	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62244G	39	-	-	0	0	-	-	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	-	-	-	-	-	-
2	37	62245H	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62246J	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62247K	50	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62248L	79	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62249M	79	-	-	-	-	-	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
2	37	62250N	18	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-
2	37	62252Q	18	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	37	62253R	55	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71001A	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71002B	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71003C	6	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	-	-
3	37	71004D	6	-	-	-	-	1	1	-	-	0	0	0	1	0	1	1	1	1	0	0	0	1	1	-	-	-	-	1	0	-	-	-	-
3	37	71005E	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71006F	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71007G	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71008H	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71009J	6	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71010K	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71011L	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71013N	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71014P	6	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71016R	11	-	-	-	-	1	1	1	1	-	-	2	1	1	2	1	1	1	1	1	2	1	1	0	1	-	-	1	1	-	-	1	1
3	37	71017S	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71018T	11	2	1	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	2	2	1	0	-	-	-	-	-	-	0	0
3	37	71019V	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71020W	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71022Y	11	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	2	-	-	1	2	1	2	-	-	-	-	-	-	-	-	-	-
3	37	71023Z	11	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71024A	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71026C	14	-	-	-	-	-	-	-	-	2	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	-	-	-	-	-	-	-	-
3	37	71027D	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71028E	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71029F	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71030G	14	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71031H	14	-	-	-	-	-	-	-	-	-	-	1	1	1	1	-	-	1	1	1	0	1	1	-	-	-	-	-	-	-	-	-	-
3	37	71032J	14	-	-	1	1	-	-	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-	0	0	1	0
3	37	71033K	14	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71034L	14	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71035M	19	-	-	-	-	-	-	-	-	1	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	-	-	-	-	-	-
3	37	71036N	19	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71037P	19	-	-	-	-	-	-	-	-	-	-	3	3	-	-	-	-	-	-	-	-	-	-	3	3	-	-	-	-	-	-	-	-
3	37	71038Q	19	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71039R	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	-	-	1	2	0	1
3	37	71041T	27	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71042V	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71043W	27	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71044X	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71045Y	27	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71046Z	27	-	-	1	1	-	-	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	9	9	-	-	-	-	-	-	-	-
3	37	71047A	27	-	-	0	1	-	-	-	-	-	-	1	1	0	0	0	0	0	0	0	0	0	1	-	-	-	-	-	-	1	1	-	-
3	37	71048B	27	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71049C	27	-	-	-	-	-	-	-	-	1	1	2	2	2	2	3	3	3	3	-	-	1	1	1	1	-	-	-	-	-	-	-	-
3	37	71050D	27	-	-	-	-	-	-	2	2	-	-	1	1	1	2	2	2	2	2	2	2	2	1	2	3	-	-	-	-	-	-	-	-
3	37	71052F	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71053G	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71054H	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71056K	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71057L	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71058M	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71059N	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71060P	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71061Q	30	-	-	-	-	9	9	-	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	9	9	-	-	-	-
3	37	71062R	30	-	-	-	-	-	-	-	-	-	-	1	0	1	1	-	-	-	-	-	-	1	1	1	1	2	2	-	-	-	-	-	-
3	37	71063S	30	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71064T	35	-	-	1	1	-	-	1	1	1	1	1	2	-	-	-	-	-	-	2	2	2	2	1	1	-	-	-	-	-	-	-	-
3	37	71065V	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71066W	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71067X	35	-	-	-	-	0	0	0	0	-	-	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-	-
3	37	71068Y	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71069Z	35	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71071B	35	-	-	-	-	-	-	-	-	-	-	1	1	0	0	1	1	1	1	1	1	2	2	-	-	-	-	-	-	-	-	-	-
3	37	71072C	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71073D	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71074E	38	-	-	1	2	-	-	-	-	1	1	1	1	1	1	0	1	-	-	1	1	0	1	1	1	1	1	-	-	-	-	-	-
3	37	71075F	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71077H	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71078J	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71079K	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71080L	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71081M	38	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71083P	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71084Q	43	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	1	1	-	-	1	1	-	-
3	37	71085R	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71086S	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1	-	-	-	-
3	37	71087T	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71088V	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71089W	43	-	-	1	1	-	-	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	1	1	-	-
3	37	71090X	43	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	-	-	-	-	-	-	-
3	37	71091Y	43	2	2	2	1	1	1	1	1	-	-	1	0	1	0	1	1	1	1	1	1	0	0	0	1	-	-	-	-	0	1	2	2
3	37	71092Z	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71093A	43	-	-	-	-	0	0	-	-	-	-	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	-	-	0	0	-	-
3	37	71094B	43	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71095C	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71097E	46	-	-	-	-	-	-	-	-	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	-	-	-	-	-	-
3	37	71099G	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71100H	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71101J	46	-	-	-	-	-	-	-	-	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	-	-	-	-	-	-	-	-
3	37	71102K	46	-	-	-	-	-	-	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	-	-	-	-	-	-
3	37	71103L	46	1	1	-	-	-	-	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	1	1
3	37	71104M	46	-	-	0	0	-	-	-	-	-	-	0	0	0	0	0	0	0	0	0	1	1	0	0	0	-	-	-	-	-	-	-	-
3	37	71105N	46	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71107Q	46	-	-	0	0	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	-
3	37	71108R	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71109S	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71112W	51	-	-	-	-	-	-	1	1	1	1	1	0	0	1	-	-	-	-	2	0	1	1	-	-	-	-	-	-	-	-	-	-
3	37	71113X	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71114Y	51	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71116A	51	-	-	-	-	-	-	-	-	-	-	2	2	-	-	-	-	-	-	-	-	-	-	3	2	-	-	-	-	-	-	-	-
3	37	71118C	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71119D	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71120E	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	37	71121F	54	-	-	-	-	-	-	1	1	1	0	1	1	-	-	-	-	-	-	-	-	0	1	1	0	-	-	-	-	-	-	-	-
3	37	71122G	54	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
