wave	rownum	serial	area	upd1	lpd1	upd2	lpd2	upd3	lpd3	upd4	lpd4	upd5	lpd5	upd6	lpd6	upd7	lpd7	upd8	lpd8	ever	ucd1	lcd1	ucd2	lcd2	ucd3	lcd3	cd4	ucd5	lcd5	defu1	defl1	defu2	defl2	defu3	defl3	cd6	cd7	ucd8	lcd8	ucd9	lcd9	ucd10	lcd10	ucd11	lcd11	cd12	cd13
2	39	62217C	31	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	1	1	 	2	 	2	 	1	9	9
2	39	62218D	31	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	1	2	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	2	2	2	1	1	2	2
2	39	62219E	31	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	 	 	 	 	 	 	 
2	39	62220F	39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2	39	62221G	42	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62222H	42	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62223J	42	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62224K	47	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62225L	47	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62226M	47	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	2	1	1	1	2	1	1	1	1
2	39	62227N	55	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	2	2	2
2	39	62228P	58	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	0	0	0	0	0	0	0
2	39	62229Q	58	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2
2	39	62230R	74	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2	39	62231S	74	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62232T	79	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62233V	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2
2	39	62235X	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	2	1
2	39	62236Y	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62237Z	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	1	1	1	1	1
2	39	62238A	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	1	1	2
2	39	62240C	58	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	2	2	 	2	 	2	 	2	9	9
2	39	62241D	58	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	2	2
2	39	62242E	74	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62243F	39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	2	1	1	1	1	2	2
2	39	62244G	39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62245H	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62246J	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	2	1
2	39	62247K	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	2	1	2	1	2	1	2	1	1	1	1
2	39	62248L	79	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	3	1	1	1	1	2	1	1	1	1	1	1
2	39	62249M	79	1	1	1	1	1	1	3	1	1	1	1	1	2	3	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	39	62250N	18	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
2	39	62252Q	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
2	39	62253R	55	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	2	2	1	2	2	2	2	1
 	39	71001A	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	2	2	2	2	1	1	1	1
 	39	71002B	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	2	1	2	1	2	1	1	2	9
 	39	71003C	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71004D	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	2	 	0	 	0	 	0	 	1	 	2	 	1	 	2	 	1	 	1	1
 	39	71005E	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	2	1	1	1	1	2	1	1	1	2
 	39	71006F	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	1	1	1
 	39	71007G	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	2	2	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	2	1	2
 	39	71008H	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71009J	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1
 	39	71010K	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	2
 	39	71011L	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2
 	39	71013N	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3
 	39	71014P	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	2	 	0	 	0	 	0	 	3	 	1	1	1	 	1	 	1	 	9	9
 	39	71016R	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	0	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	71017S	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	2	3
 	39	71018T	11	0	1	 	1	 	1	 	3	 	1	 	3	 	3	 	2	0	1	 	1	 	1	 	1	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	1	2
 	39	71019V	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71020W	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71022Y	11	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	1	1	0	1	 	1	 	1	2	 	0	 	0	 	0	 	3	 	1	 	2	 	2	 	1	 	1	1
 	39	71023Z	11	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71024A	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1
 	39	71026C	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71027D	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	1
 	39	71028E	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	1	2	1
 	39	71029F	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	2
 	39	71030G	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	1	1	1	1	2	1	2	1	2	1	1	2	2
 	39	71031H	14	1	1	1	1	1	1	1	4	0	1	1	2	1	1	1	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71032J	14	1	1	1	1	1	1	3	3	0	0	3	3	3	3	2	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71033K	14	0	1	 	1	 	1	 	1	 	0	 	1	 	1	 	1	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	3	1	1	 	1	 	1	 	1	 	1	1
 	39	71034L	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	39	71035M	19	0	1	 	1	 	1	 	1	 	0	 	3	 	3	 	2	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71036N	19	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71037P	19	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	0	1	0	1	 	1	 	1	1	 	0	 	0	 	0	 	1	 	1	 	2	 	2	 	1	 	1	1
 	39	71038Q	19	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71039R	19	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71041T	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	2	2	2
 	39	71042V	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1
 	39	71043W	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	 	 
 	39	71044X	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71045Y	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71046Z	27	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71047A	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	 
 	39	71048B	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71049C	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
 	39	71050D	27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71052F	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	2	1	1	2	1	1	1	1
 	39	71053G	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3
 	39	71054H	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	2	2	2	2	1	1	2	2
 	39	71056K	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71057L	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	1
 	39	71058M	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71059N	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	1	0	1	3	1	1	2	1	2	1	1	1	1	2	2
 	39	71060P	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71061Q	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	1
 	39	71062R	30	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	1	0	0	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71063S	30	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71064T	35	0	1	 	1	 	1	 	2	 	1	 	1	 	1	 	1	1	1	0	1	 	1	 	 	2	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	1	2
 	39	71065V	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	1	2	2
 	39	71066W	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	2	2	1	2	1	1	2	2
 	39	71067X	35	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71068Y	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	2	2	1	2	2	0	0	0	0	0	0	1	1	1	1	2	2	1	1	1	2	2	2
 	39	71069Z	35	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71071B	35	0	1	 	1	 	1	 	1	 	0	 	1	 	1	 	1	0	1	0	1	 	2	 	1	2	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	2	2
 	39	71072C	38	1	0	0	 	1	 	3	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71073D	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	2	1	2	1	2	1	1	1	1
 	39	71074E	38	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71075F	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	1	 	1	 	0	1	 	0	 	0	 	0	 	1	 	1	 	1	 	1	 	1	 	9	9
 	39	71077H	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71078J	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	2	1	2	2	1	1	1	1
 	39	71079K	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1
 	39	71080L	38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	1	1	1	1	2	1	1	1	1
 	39	71081M	38	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71083P	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	2	1	2	1	0	0	0	0	0	0	1	1	1	1	1	2	1	2	1	2	1	1
 	39	71084Q	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71085R	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	2	1	1	1	2	1	1	1	1	1
 	39	71086S	43	1	 	1	 	1	 	2	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71087T	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	2	1	2	2	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	2	1	1
 	39	71088V	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71089W	43	1	0	1	 	1	 	3	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71090X	43	1	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71091Y	43	1	0	1	 	1	 	2	 	1	 	1	 	1	 	1	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71092Z	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	1	1	 	1	 	1	 	0	0
 	39	71093A	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	3	 	1	 	1	 	1	 	1	 	 	0
 	39	71094B	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	 	1	 	1	 	 	1	 	0	 	0	 	0	 	1	 	1	 	2	 	2	 	1	 	0	0
 	39	71095C	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	2	1	1	1	1	1	2	2
 	39	71097E	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71099G	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
 	39	71100H	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	3
 	39	71101J	46	1	0	0	 	1	 	3	 	1	 	3	 	1	 	2	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71102K	46	0	1	 	1	 	1	 	1	 	0	 	2	 	1	 	2	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71103L	46	1	0	0	 	1	 	3	 	1	 	1	 	1	 	1	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71104M	46	1	1	1	1	1	1	3	2	1	1	3	3	2	3	2	2	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71105N	46	1	0	0	 	1	 	2	 	0	 	2	 	3	 	2	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71107Q	46	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71108R	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	2	1	1	2	2
 	39	71109S	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
 	39	71112W	51	0	1	 	1	 	1	 	1	 	1	 	2	 	2	 	2	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71113X	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	3	1	1	1	1	2	1	2	1	1	1	1
 	39	71114Y	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	0	1	2	0	0	0	0	0	0	1	1	1	2	1	1	1	1	1	1	1	2
 	39	71116A	51	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71118C	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	1	2	1
 	39	71119D	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	2	2	0	0	0	0	0	0	3	1	1	1	1	1	1	1	1	2	2	2
 	39	71120E	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	2	2	1	1
 	39	71121F	54	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71122G	54	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
 	39	71123H	54	0	1	 	0	 	0	 	4	 	1	 	3	 	3	 	1	1	0	0	 	 	 	 	 	 	 	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
